hopcount,size,stations
1,2,GLN SN 
2,2,NH STD 
3,5,HB LUT MT RM SRN 
4,7,BK EC HRL MTN MTR SM WT 
5,7,BDE EDN EHV HRLW LG MZ RV 
6,10,BD EGH EGHM EHS HMBV HT HZE TB TG VDL 
7,15,BDPB BET CVM DDR ETN GP HTO KMR O RSD RTD TBU UT VL ZBM 
8,31,AMF ASA ASB ASD BGN BR BTL DDRS DT DTCP DVD GD GDG GDM KRD MAS ODB RS RTA RTB RTN SDM SOG TBR UTLR UTM UTO UTZL WD ZLW ZWD 
9,40,AMFS ASDM ASDZ ASHD ASS BDG BHV BKL BRD BSD CL CPS DDZD DMNZ GS GV GZ HLM HOR HRT HVSP KRG LLZM NKK NS NWK OT OW RAI RB RSW SDTB SHL TPSW UTT VG VK VRY WADT ZVB 
10,34,AC APN ARN ASDL ASSP AVAT BLL BZL DLD DN GVC GVMW HAD HD HFD HN HTNC HVS HWZB KBD LAA LDM MDB OVN PMR PT RLB SGL TL VLB VTN WAD ZD ZTMO 
11,31,AKL BMR BSK CAS DMN EML GVM HLMS HM HMBH HNK HTN HVSM KZ LDL MES NDB NVP PMO RTST RTZ SPTZ STZ VB VS VSS WADN YPB ZDK ZTM ZVT 
12,16,AMPO AMR BSKS BSMZ CK GR HKS HLO HMH LEDN PMW SPTN ST UTLN WP ZZS 
13,12,ALMM AMRN BHDV BKG DRH DVNK MMLH SD SSH UTVR VH WM 
14,10,ALM BKF BNK BRN GND HIL HWD KMA NMH VST 
15,12,ALMB ALMO ALMP DB EKZ HBZM LLS NM OBD SDT SGN UTG 
16,8,AH ANA EST HK MRN NMGO NML WC 
17,12,AHP AHZ BV DR ED HDRZ NMD OTB RVS VNDW ZA ZV 
18,11,AHPR BMN DID EDC HDR HMN KLP VNDC WF WTV ZP 
19,11,APD DV DVN LC LTN OP RHN VD VEM VP WL 
20,12,AML APDO BNZ DTCH DVC GO KBK KTR OST RH RL TWL 
21,9,AMRI APDM BNC DDN DTC HON LTV VZ WH 
22,6,BNN DA GDR HGLG RSN ZL 
23,15,ASN DL HGL HGV HNO HVL KPNZ MP RAT TBG VHP WDN WV WZ ZLSH 
24,19,AKM BL BN DRON ES ESK GN HDE HGLO HR HRN KPN LW MRB NVD ODZ OMN SWK VSV 
25,15,ATN DEI ESE FN FWD GERP GNN GW HDB HDG LWC MG SKND SWD ZH 
26,15,BDM BF BP CO DRP DWE GBG GBR GK HLG KW SDA SK WSM WW 
27,10,DLN EMNZ HLGH IJT MTH STM UST WFM WS WWW 
28,7,APG EMN HGZ LP NSCH UHZ WK 
29,6,DZ DZW HNP UHM WR ZB 
30,4,KMW LEER RD VDM 
31,2,EEM STV 
