hopcount,size,stations
1,2,RHN VNDW 
2,1,MRN 
3,1,DB 
4,4,BNK ED KLP UT 
5,17,AH AMF ASA ASB ASD DVD EDC GD GDG MAS UTLR UTM UTO UTVR UTZL WD WF 
6,39,AHP AHZ AMFS APD ASDM ASDZ ASHD ASS BDG BHV BKL DMNZ DR DV EST GV GVC HLM HOR HVL HVSP LLZM LTN NKK NM NS NWK OTB RAI RTA RTD SHL UTLN UTT VB WADT WC ZL ZV 
7,55,AC AHPR AML APDM APDO APN ASDL ASN ASSP AVAT BLL BMN BNZ CPS DID DL DLD DT DTCP DVC GVMW HAD HD HDE HFD HGV HN HNO HTN HVS HWZB KPNZ LAA MP NMGO NMH NML OST OVN PMR PT RAT RTB RTN RVS SDM VTN WAD WTV WV ZA ZD ZLSH ZP ZTMO 
8,47,AKM AMRI BL BNC BSK CAS DMN DVN EML GN HLMS HNK HON HR HRN HTNC HVSM KPN KZ LC LDL LW MMLH NDB NMD NVD NVP OMN PMO RSW RTZ SPTZ STZ SWK TWL VD VEM VP VZ WADN WH WL WZ YPB ZDK ZTM ZVT 
9,38,AMPO AMR BNN BSKS BSMZ CK CL DA DEI DTCH FN FWD GERP GNN GO GW HDB HDG HKS HLO KBK LEDN LWC MG MRB PMW RH RL RLB RSN RTST SKND SPTN ST SWD WP ZH ZZS 
10,30,ALMM AMRN BDM BF BKG BMR BP BRD CO DDN DRH DRP DTC DVNK DWE GBG GDM GK HLG KW LTV SD SDA SK SSH VH VHP WDN WM WSM 
11,23,ALM BKF BRN BSD DLN EMNZ GDR HGLG HIL HLGH HWD IJT KMA MTH STM TPSW UST VLB VST WFM WS ZBM ZWD 
12,22,ALMB ALMO ALMP APG EKZ EMN GVM HGL HGZ HT LDM LLS LP NSCH OBD SGN TBG TL UHZ UTG VRY WK 
13,23,AKL ANA BN BR DRON DZ DZW EHV ES ESK HGLO HK HNP HTO KTR O ODZ TB UHM VG VSV WR ZB 
14,19,ATN BD BTL BV ESE GP GR HDRZ HM HMBV KMW LEER OP RD RS TBU VDM VL WT 
15,19,BDPB BET BHDV DN EEM ETN GBR HDR HMBH HMH HMN HZE OT OW RM STV TBR TG WW 
16,9,EC EHS GND GZ HRT MZ RV STD WWW 
17,8,GLN HBZM HRL LUT MT SDT SM SRN 
18,7,BK HRLW LG MTN MTR SBK SDTB 
19,8,BDE DDRS EDN EGH EGHM MES SN VDL 
20,5,CVM DDR KMR NH SGL 
21,6,DDZD HB KRD RSD SOG ZLW 
22,3,BGN VK ZVB 
23,4,GS KRG ODB RB 
24,4,ARN BZL KBD MDB 
25,2,VS VSS 
